Live Up to My Name,Baka Not Nice,61mnlyQlnPuq1GEX0LxIWh
Money Trees,Kendrick Lamar,0AOvNRgl0SMfOibWA5bP8o
Poetic Justice,Kendrick Lamar,2P3SLxeQHPqh8qKB6gtJY2
Good kid,Kendrick Lamar,5vuJuBqwzHJgCA1ysRfwxZ
M.A.A.d city,Kendrick Lamar,2cDCojn6uIBM6A5xTAbl3H
Swimming Pools (Drank) - Extended Version,Kendrick Lamar,5ujh1I7NZH5agbwf7Hp8Hc
Real,Kendrick Lamar,5d8yMIlqJH78lwOUP7T3oF
Compton,Kendrick Lamar,1wf4LnpdAhLaoI2WwYDKAE
The Recipe - Bonus Track,Kendrick Lamar,1eRBW1HcyM1zPlxO26cScZ
Black Boy Fly - Bonus Track,Kendrick Lamar,1H7yy9jlDYS2EBF41J6Yf5
Now Or Never - Bonus Track,Kendrick Lamar,4KjnaUNYPwGnJjoeTFlt91
The Recipe (Black Hippy Remix) - Bonus Track,Kendrick Lamar,5UHjWOJA6MDl1g3x2HC68V
F*ck Your Ethnicity,Kendrick Lamar,5v501hmUMvbHPKa7qm0MGD
Hol' Up,Kendrick Lamar,5DO1SazQppcsKQ1c1JpyQz
A.D.H.D,Kendrick Lamar,2MYl0er3UZ1RlKwRb5LODh
No Make-Up (Her Vice),Kendrick Lamar,7yQDLdub1VuUUwbpteUX7w
Tammy's Song (Her Evils),Kendrick Lamar,3RPK9VQuTsiTySY48ldeqx
Chapter Six,Kendrick Lamar,3s3ZBjw8kKX5HXymkRIDVy
Ronald Reagan Era,Kendrick Lamar,3gl1RenSXn1biKijZ1qvky
Poe Mans Dreams (His Vice),Kendrick Lamar,2NxIp9jbmsnaIiAExWOEo0
The Spiteful Chant,Kendrick Lamar,12bCgkFnyyTI8B1OmmRhbx
Chapter Ten,Kendrick Lamar,2C1C4QjjMmru4mYrPSQzWs
Keisha's Song (Her Pain),Kendrick Lamar,0bcCgRudYZ4kiOHZNZfqxU
Rigamortus,Kendrick Lamar,2b3KgzISdjZVNPJJ1945nw
Kush & Corinthians,Kendrick Lamar,705u4LfXcTBuDOB8UCy0A7
Blow My High (Members Only),Kendrick Lamar,6jl01C724Mk68qlOQLco5I
Ab-Souls Outro,Kendrick Lamar,2FTGmG9PvlXEERkb1sYBE3
HiiiPower,Kendrick Lamar,4fVqQKbROkz8Z9FFJS7vls
Black & Chinese,Huncho Jack,628Ueb4sRiXApObhcU9iPU
Eye 2 Eye,Huncho Jack,4vwfOiyWxXeEdx4ejAJgdx
Huncho Jack,Huncho Jack,5vuiHi3QYbwcm1OKJOYnrf
Saint,Huncho Jack,7foypmc7KZyU716Yv63BPe
Go,Huncho Jack,4RgoqOBE34Q6zZj8K7RUAx
Saint Laurent Mask,Huncho Jack,7JGyxh8G8QZnu4AMJuCqlj
Best Man,Huncho Jack,2hIFuoXhzcZGvmdtSE35lc
The ends,Travis Scott,33zbOXJSwW7uf4VXXWow2O
Way back,Travis Scott,2Zy7XVdxyZQB8xp5xbpJdl
Coordinate,Travis Scott,7pas6O1LYbaeChEFQBhPFU
Through the late night,Travis Scott,1Ci4wASMY4xtKVMeHA6Sd5
Beibs in the trap,Travis Scott,0ESJlaM8CE1jRWaNtwSNj8
Sdp interlude,Travis Scott,4gh0ZnHzaTMT1sDga7Ek0N
Sweet sweet,Travis Scott,01Ch5LzVStxCFPKkT1xg6k
Outside,Travis Scott,177WEvlLsCc0FzCTWslawr
Goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2
First take,Travis Scott,6wwruKU956ldDyz55DZTt1
Pick up the phone,Young Thug,20dP2DaMHIAmwWAbp7peSr
Lose,Travis Scott,2AGUFka8kBWCM47h5uTlDb
Guidance,Travis Scott,2c2csx4OTYtbkzvbSTXlGY
Wonderful,Travis Scott,1cZlBZwnwGPtYeRIeQcoFh
Pornography,Travis Scott,2QeQNF182V61Im0QpjdVta
Oh My Dis Side,Travis Scott,2rMFawCg4BW65jzbwztXAV
Wasted,Travis Scott,3dtBVBClM5ms0qCBBrqpUb
Pray 4 Love,Travis Scott,2dJ4rGtsOHOgvTQawsCRtg
Nightcrawler,Travis Scott,3xby7fOyqmeON8jsnom0AT
Piss On Your Grave,Travis Scott,5H25xsIuRWUI8GwcoAoeSG
Impossible,Travis Scott,0IabpxMpUV7waD7U4uDIMJ
Maria I'm Drunk,Travis Scott,6Yqmv7XJLCrQEauMbPGZSw
Flying High,Travis Scott,6HszFW6X5wM8DKX1SO0LaK
I Can Tell,Travis Scott,2hiuiI3ac0I5kJWtkeGHEL
Apple Pie,Travis Scott,6scpNkWEmUxmKY7nYjVLsX
Ok Alright,Travis Scott,0MRZ9nMoLc7qQ8Nhovv8C8
Never Catch Me,Travis Scott,3jg8bevUzKYONDLBBQquif
No Cap,Future,06Gyf2pFDVmN5K8XAawG96
Three,Future,4W598w0KcHVG5Nwqk0qMpj
All da Smoke,Future,1wWRtPIKD7ZNvtsrzLyTev
Cruise Ship,Young Thug,3C4FUqrrjuvWoHwsumWfIu
Patek Water,Future,7r6LNJT2LqpLpEyZQJPygt
Feed Me Dope,Future,3lyeSiAIdLoZUHhV8psOTI
Drip on Me,Future,2ya9d4B06EQ8Fpj5SSqiTH
Real Love,Future,1OwNWr75pNTyhifOTT0uIG
Mink Flow,Future,1KF7iLK6wK3hjjtqxjRiym
Group Home,Future,3kciYQvHGFkQYaZd0m1Pbc
Family Don't Matter (feat. Millie Go Lightly),Young Thug,445YTBOjx9kYThBepGA9au
She Wanna Party (feat. Millie Go Lightly),Young Thug,3WL6yCfh0zw2MxVSWSe0G1
Do U Love Me,Young Thug,0whCNZKidgBNhuPW41vYpg
Relationship (feat. Future),Young Thug,25oOaleife6E2MIKmFkPvg
You Said (feat. Quavo),Young Thug,1gUakci7HwPcImtp0i79N3
On Fire,Young Thug,07YlTLGFG2LsTkqGFwY5jC
Get High (feat. Snoop Dogg & Lil Durk),Young Thug,1X4PsdScsMExfuNFPLNcTT
Feel It,Young Thug,2BAmF6QyK5IYEOp1TFmt0u
Me Or Us,Young Thug,0JaN65P0DapRjboDEv2g08
Oh Yeah,Young Thug,7FjxdLxJkOV5cHOrttx5Ft
For Y'all (feat. Jacquees),Young Thug,5e5LyZy3k83xTQKnerVrif
Take Care,Young Thug,1mB1N8BVAN3BeyOes2uj1E
With Them,Young Thug,0tISnxqgVmxqhVghsTi2Rr
Memo,Young Thug,7tk5tOCj84jine8kKJkPYs
Drippin',Young Thug,0f85bMoarvHbdIcfhDjSjN
Digits,Young Thug,4cg1yakyRSIOjxKM2I7J1q
Worth It,Young Thug,5QCr1xFufKJOTkpcR9ih24
Tattoos,Young Thug,1vbUiccx25u2ncTe4RujS2
Problem,Young Thug,1o5jdqnWybW9Mau4GDWPMa
F Cancer (Boosie) [feat. Quavo],Young Thug,1qPK58q90l8KNoWyXsLI2Y
For My People (feat. Duke),Young Thug,7vAtyxWiSO24Q6tVj7LOGo
King TROUP,Young Thug,6uJmfWyFMLGCjvvRF5mpG9
Ridin (feat. Lil Durk),Young Thug,0sMZD2KXYkkR0xDZiBoI7g
Hercules,Young Thug,5MD2QLnFM2ChpKAh33z0zr
Special (feat. Offset and Solo Lucci),Young Thug,1DAl49mec3YC7a3Yc86Gz2
Bread Winners (feat. Young Butta),Young Thug,3dM1Tf9uBxpsStGmuWkbtg
Family (feat. Dora and Dolly),Young Thug,13unqv6c3ZC5Qz4J0yT2kF
Sometimes...,Tyler The Creator,4KgTrzmfiWNcVneh2Dd1Ou
See You Again,Tyler The Creator,7KA4W4McWYRpgf0fWsJZWB
Who Dat Boy,Tyler The Creator,21yRtB6B8EMounImAfHRCP
Pothole,Tyler The Creator,5SxlUF7J8tyFIEF22EomeP
Garden Shed,Tyler The Creator,6ACiYjq5Q7e6BlhZEHz7cd
Boredom,Tyler The Creator,5WNYg3usc6H8N3MBEp4zVk
I Ain't Got Time!,Tyler The Creator,430qNtapCS3Ue1yoSql1oV
Droppin' Seeds,Tyler The Creator,39u2PsqrAZpZ0KPx6CjasV
November,Tyler The Creator,4XDpeWqPADoWRKcUY3dC84
Glitter,Tyler The Creator,0qtK3XwbuG153dmwB8iepL
Enjoy Right Now,Tyler The Creator,3R1Vu4Ws7UitwDxDHTol0P
DEATHCAMP,Tyler The Creator,1dXYBALYTj3AMxa8hgiQhA
BUFFALO,Tyler The Creator,1qkPQxOTLFmx3bwUOV8Kzw
PILOT,Tyler The Creator,332Yig3HD2IdDigzlf5Ndl
RUN,Tyler The Creator,586xfl7VsCFPD9z5iJoKEp
FIND YOUR WINGS,Tyler The Creator,7er0EUMY653mxZ1NVD9mwQ
CHERRY BOMB,Tyler The Creator,1sJZgGyZJookIoyLi9jDOV
BLOW MY LOAD,Tyler The Creator,5DXJ7agkkKytxX8Z2x1fY3
THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX),Tyler The Creator,629TRAVD61y1ZVNl9EOfEE
FUCKING YOUNG / PERFECT,Tyler The Creator,46CA1H0T1r7u5lDUtVveAh
SMUCKERS,Tyler The Creator,078C2jXg7XsMgW78Gfx1JA
KEEP DA O'S,Tyler The Creator,7zdanauvITJaq9OE7bBz0c
OKAGA,Tyler The Creator,2CnrJj6Jz4vSe5E1hsWtpg
WOLF,Tyler The Creator,2JZpS2sOdJy37oBpn1GuPW
Jamba,Tyler The Creator,3Z5pXxCb0O6L53vejFHhqQ
Cowboy,Tyler The Creator,2hjjUjikOa29kImnI5kQPw
Awkward,Tyler The Creator,6c7l5gpEyCNGr86jsWneGy
Domo23,Tyler The Creator,75kiQfmmuQwgquZ9RLSvuA
Answer,Tyler The Creator,6rqj2zeKhLy3exkuFi6mSz
Slater,Tyler The Creator,5wTpnBRTx1HSGQVDZQ2VSh
Colossus,Tyler The Creator,5AnVuHLmgipXkFmBvj2Q6H
PartyIsntOver/Campfire/Bimmer,Tyler The Creator,04QTBqa3IA4ZAKEuqRPzEH
IFHY,Tyler The Creator,0NjW4SKY3gbfl2orl1p8hr
Pigs,Tyler The Creator,5L4n81Ecf8UE837uJkuoJJ
Parking Lot,Tyler The Creator,1UBLglX9fPtTBZSwJj4yVG
Rusty,Tyler The Creator,4oQkcfukOHfKsmeoeXQLWC
Trashwang,Tyler The Creator,2OaPyH3JLuft6iuNFHFJl0
Treehome95,Tyler The Creator,2vLwhcsvRd1f2ETft1kWDN
Tamale,Tyler The Creator,60b6B2ULC85t4Y5IjZvP7A
Lone,Tyler The Creator,6oVFpdtDzSgRLv8rUgFVUW
Goblin,Tyler The Creator,7C8PNX6VQPDtUkVpRyXV8B
Yonkers,Tyler The Creator,1zsAAnB6dMpGOvXjoYP9Um
Radicals,Tyler The Creator,31LqHjk6Ya9sH4jJPBrTgu
She (Featuring Frank Ocean),Tyler The Creator,4y4KG66qCAN2TTevOAEjHy
Transylvania,Tyler The Creator,5iWjYr3AWMvnV2VVB08SqG
Nightmare,Tyler The Creator,4twFcxWUgcdvd6Irs4tamJ
Tron Cat,Tyler The Creator,5NBwUkF6megAVibpshbj4H
Her,Tyler The Creator,20CcOKuP3n7KKCFPQTwPxn
Sandwitches (Featuring Hodgy Beats),Tyler The Creator,2DK8CY56L5TB3gbmlUTNWD
Fish,Tyler The Creator,5NJJZ6RmSYWj9yNwHxvMtO
Analog (Featuring Hodgy Beats),Tyler The Creator,7Fe9DrgoqEiSv6et53YzwA
Bitch Suck Dick (Featuring Jasper Dolphin & Taco),Tyler The Creator,06SE6s3FChrgLtgES3E8W6
Window (Featuring Domo Genesis,Tyler The Creator,2vllFDKA5c5fMeMSA9U5Wj
AU79,Tyler The Creator,2E6EFM5c1IoR3hNVsC31qv
Golden,Tyler The Creator,5itoQvc6CnZAFGMe5mgG29
Burger (Featuring Hodgy Beats),Tyler The Creator,5wTaoqhcc7owSZsu61PxGr
Untitled 63,Tyler The Creator,7BH31yfRCKO64rMf1UTlby
Steak Sauce,Tyler The Creator,7iB57PpM6HkCr7KUVeTrBq
Fire,KIDS SEE GHOSTS,7oHkit3F3vimtsBbnZkU0G
Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,7GRTrWsP3yo2Fx8umJfA1X
Reborn,KIDS SEE GHOSTS,4RVbK6cV0VqWdpCDcx3hiT
I Thought About Killing You,Kanye West,6EuE9M1viu9gkdFSafia9o
Wouldn't Leave,Kanye West,3dG6tjetoR4GMmUGZUprLt
Ghost Town,Kanye West,6Bg7MznA9X0dIhlAsLyBYj
Ultralight Beam,Kanye West,1eQBEelI2NCy7AUTerX0KS
Father Stretch My Hands Pt. 1,Kanye West,4KW1lqgSr8TKrvBII0Brf8
Pt. 2,Kanye West,1Wsbr1d2BouNGk2q92mIj7
Famous,Kanye West,19a3JfW8BQwqHWUMbcqSx8
Feedback,Kanye West,49fT6owWuknekShh9utsjv
Low Lights,Kanye West,36o4taPyOdnOMf01ERmn9a
Highlights,Kanye West,4qYLPta5HZ36idWiXtqh7B
Freestyle 4,Kanye West,6wfzokDylbrJzrJcpnBkcy
I Love Kanye,Kanye West,5CGS4UovzA7ftCJkLVXQju
Waves,Kanye West,3nAq2hCr1oWsIU54tS98pL
FML,Kanye West,30Zcjs7pgEkmJA1lEbGSWT
Real Friends,Kanye West,66Q3fAmSX5eHamgbKa9alP
Wolves,Kanye West,432hUIl3ISDeytYW5XBQ5h
Frank's Track,Kanye West,20r94xA0bsYNLtYSiOE6r3
Siiiiiiiiilver Surffffeeeeer Intermission,Kanye West,1ZnA4VYOlYIShuGt60LmCs
No More Parties In LA,Kanye West,0zLClc0emc6qUeV1p5nc99
Facts (Charlie Heat Version),Kanye West,3MnbXlC1N7GdS9M8HzA6no
Fade,Kanye West,3cCxoOgfi6hgt8MNteuiiD
Saint Pablo,Kanye West,1o0kWPueYo94LIjPYOE5Nf
On Sight,Kanye West,1gqkRc9WtOpnGIqxf2Hvzr
Black Skinhead,Kanye West,722tgOgdIbNe3BEyLnejw4
I Am A God,Kanye West,0HMCdlOPJkAGlB0MlSWIcO
New Slaves,Kanye West,4cAgkb0ifwn0FSHGXnr4F6
Hold My Liquor,Kanye West,5nIu0VwPOsjkF61zfevLKh
I'm In It,Kanye West,52NmkyHsGsHGb1UX8fTkMg
Blood On The Leaves,Kanye West,42GcjriRK6srwHkfbkBqVl
Guilt Trip,Kanye West,5nPOM0nFRAJ3XI8xCxNAzO
Send It Up,Kanye West,3RKblQNJs8HPvWBgXmq6nn
Bound 2,Kanye West,3sNVsP50132BTNlImLx70i
Dark Fantasy,Kanye West,7yNK27ZTpHew0c55VvIJgm
Gorgeous,Kanye West,23SZWX2IaDnxmhFsSLvkG2
POWER,Kanye West,2gZUPNdnz5Y45eiGxpHGSc
All Of The Lights (Interlude),Kanye West,4D6TpthzUVNTjWQqfBW5Kb
All Of The Lights,Kanye West,22L7bfCiAkJo5xGSQgmiIO
Monster,Kanye West,1ZHYJ2Wwgxes4m8Ba88PeK
So Appalled,Kanye West,6K07Ahf6V7CAQn0ikrOztl
Runaway,Kanye West,3DK6m7It6Pw857FcQftMds
Hell Of A Life,Kanye West,3rCNmRonlHN1TXQLcG3dSk
Blame Game,Kanye West,4EndPA8b6FDWYp1RgsnLEB
Lost In The World,Kanye West,2Im64pIz6m0EJKdUe6eZ8r
Who Will Survive In America,Kanye West,4e5IPJxSGVWPsaxQzdRseN
Say You Will,Kanye West,5e5MKPtJuFb8NaeSEyV5gD
Welcome To Heartbreak,Kanye West,3F18I7LhWKxlf1PytSoTBH
Heartless,Kanye West,4EWCNWgDS8707fNSZ1oaA5
Amazing,Kanye West,0m3Ze0cy8qBHSsV2exAfCw
Love Lockdown,Kanye West,1kxeWHF9PrCVZHvVskv8lg
Paranoid,Kanye West,0w2piYWj1F2bzUftzGJgK9
RoboCop,Kanye West,02LAK7qT1wya0klSeNO96f
Street Lights,Kanye West,6j8gTlbhj9KJSeypNcNAS9
Bad News,Kanye West,1nNPoG2hygEvrFGlHdhvJ9
See You In My Nightmares,Kanye West,5zuoz1NBnpoHK6g5sbEH8F
Coldest Winter,Kanye West,2RRFTLIglxHgAYQzsSLI4Y
Pinocchio Story (Freestyle Live From Singapore),Kanye West,6giHsGo1eSYZSXKdNwTC62
Good Morning,Kanye West,27eO3EGKIUU7yug1eOxUZu
Champion,Kanye West,7hNx9Dynz2fRO41L9AEVA8
Stronger,Kanye West,6C7RJEIUDqKkJRZVWdkfkH
I Wonder,Kanye West,6bXOlIfGIWh7Tyn4oyvLQW
Good Life,Kanye West,1fLdeDTrJWNkwOeFyAVLvF
Can't Tell Me Nothing,Kanye West,4ImL3v98u2BLkwnyQDjfRm
Barry Bonds,Kanye West,7kXINLuqpicfE1sDCZ3Xwv
Drunk and Hot Girls,Kanye West,1xMT0HHQbQFmGJXDq1ApgX
Flashing Lights,Kanye West,0ua0Go4NN4Td7l0Zre6Ce3
Everything I Am,Kanye West,1XQhZctQWzkznclbmbE7FQ
The Glory,Kanye West,39cpcnobaB8FdedVjHjXP2
Homecoming,Kanye West,2iaCM7WvOknQI1230hA9eK
Big Brother,Kanye West,19PtHjgLtiKGsrRoC1f9IF
Wake Up Mr. West,Kanye West,62KeM7jbmYvzT5FycdiQeS
Heard 'Em Say,Kanye West,6yIjtVtnOBeC8SwdVHzAuF
Touch The Sky,Kanye West,2dxjKgT0li4qBI3QwuN9Ih
Gold Digger,Kanye West,1PS1QMdUqOal0ai3Gt7sDQ
Skit #1,Kanye West,164al00XRSLWG6h4hc12bD
Drive Slow,Kanye West,6vB49BJ70zBpDrrAPwdaB8
My Way Home,Kanye West,0TzIHqhAbvYR6qJKrMMFlk
Crack Music,Kanye West,4fRTe59xEeNHT4uyAGsV27
Roses,Kanye West,2DHNCWZYmVr1Lv08q5b0kB
Bring Me Down,Kanye West,25K9cWrxNv991UYiOzBJqR
Addiction,Kanye West,5VzeI5JM2y9t21JwrWAnkH
Skit #2,Kanye West,466XcSgGAiQxcDrcV0yoMP
Diamonds From Sierra Leone - Remix,Kanye West,34KUIBsIUiPV7oCIzSdDAU
We Major,Kanye West,46fk9wjYcPm0sgym2b7EEE
Skit #3,Kanye West,2Xn5DIyAba7Fgyky3gU3rA
Hey Mama,Kanye West,46OFHBw45fNi7QNjSetITR
Celebration,Kanye West,7jAxGkXU58FwNMjqoMahn7
Skit #4,Kanye West,3zXhvJaLpxefYIxBE0cnB0
Gone,Kanye West,5RjbFGeWVsCpw8EcE8OrvZ
Diamonds From Sierra Leone - Bonus Track,Kanye West,4R5bSS8yoCl2czeWLr61aO
Late,Kanye West,1mFHMzbaECWFaPfoePoEYl
Intro,Kanye West,7lIr3vVhpDkU5mQEDcnA0S
We Don't Care,Kanye West,0IW0qaeyxL5Et4UG2MrJKB
Graduation Day,Kanye West,7wL7Lb8Q3aYyq6gmRL0PZq
All Falls Down,Kanye West,5SkRLpaGtvYPhw02vZhQQ9
I'll Fly Away,Kanye West,6MgGapP3EPFm9kYUvYBTZR
Spaceship,Kanye West,1ko2NuvWlQdxtNRc8QQzmT
Jesus Walks,Kanye West,5g1vtHqi9uV7xtYeCcFOBx
Never Let Me Down,Kanye West,34j4OxJxKznBs88cjSL2j9
Get Em High,Kanye West,5b2FFKC64kxqcfaFnIZxoM
Workout Plan,Kanye West,2a1JSfTePKhysdIif2bzut
The New Workout Plan,Kanye West,1Vp4St7JcXaUoJcIahtf3L
Slow Jamz,Twista,3A4cpTBPaIQdtPFb5JxtaX
Breathe In Breathe Out,Kanye West,4KFY4EEv9CN6ivrzD6vEvg
School Spirit Skit 1,Kanye West,25mwJPzWVmS2yronBNQJF1
School Spirit,Kanye West,1th3G3okofWlvGWAAR7Y4V
School Spirit Skit 2,Kanye West,5MAY7XyW322jMwLDtBQgsZ
Lil Jimmy Skit,Kanye West,4BhwlQ9mTwhFGXpQvP9JTV
Two Words,Kanye West,62wtttQzoIA9HnNmGVd9Yq
Through The Wire,Kanye West,4mmkhcEm1Ljy1U9nwtsxUo
Family Business,Kanye West,5DBmXF7QO43Cuy9yqva116
Last Call,Kanye West,7iOhWWYjhhQiXzF4o4HhXN
FourFiveSeconds,Rihanna,78TTtXnFQPzwqlbtbwqN0y
All Day,Kanye West,79reBHqpRoWXaQbjBBY3UC
Ghostface Killers,21 Savage,5u6vkDnOyaf8LsteDAj2ub
Rap Saved Me,21 Savage,0tdCy39PgWN8LFWu34ORn3
Ric Flair Drip (& Metro Boomin),Offset,7sO5G9EABYOXQKNPNiE9NR
My Choppa Hate Niggas,21 Savage,2D2w9943rsnJOGCrI4aMQp
Nightmare,Offset,7LAhKXDNWwq3CmnFP3UIOP
Mad Stalkers,21 Savage,6HR1z11h0ROUlWP4Kx8Z7G
Disrespectful,21 Savage,3oxCefEI6Tc6Z6t20J4IvH
Run Up the Racks,21 Savage,7vbjH8laThXpcBXeLNPm3M
Still Serving,21 Savage,6m6Oy3F6GG0zRwH03rWmTv
Darth Vader,21 Savage,7vg47qMIEdLfNdTE3WLf0T
Bank Account,21 Savage,2fQrGHiQOvpL9UgPvtYy6G
Numb,21 Savage,1vc2YF7ZvUtwr45HNpdGch
Bad Business,21 Savage,5ZIZgRrrDj60O0F5oA9bVz
Whole Lot,21 Savage,2aNdXtCtyoB2KrUh7pJYxO
Close My Eyes,21 Savage,1mxC48728CxBA7WdKw6nFB
Special,21 Savage,6QMlELXFU07NLdqv3DGNPI
Baby Girl,21 Savage,3rBwHfVPzmfR3ZVSliB0Om
Thug Life,21 Savage,0mhsw7HRwRwF79ES5ucP9Y
Famous,21 Savage,6g0TAJ1grweRwBMLQyiZFb
Dead People,21 Savage,74BIr8H03lr5L6LZ1friIa
Money Convo,21 Savage,54i1CQFlT3LeGdIVctDQp1
Nothin New,21 Savage,1szcZMcUlPjCItP4xNIU3E
No Advance,21 Savage,2kE82JhBcoS7mimFO1SqqX
No Heart,21 Savage,4gmmRb6bZJffOOiww1JGTO
Savage Mode,21 Savage,52hRcWmjRNFuVJv3Qi7EeF
Bad Guy,21 Savage,5TvdhNXoHbeGeWtjCYhFuy
Real Nigga,21 Savage,5V57eUQoTrMCZqonhzi8B9
Mad High,21 Savage,6hEHxpZpvZwt1v4NoGwjKr
Feel It,21 Savage,4ujX9kC3UUp26MG0tPhUCz
Ocean Drive,21 Savage,1UyLFPOIG7E1OfamPQLOfD
Go Legend (& Metro Boomin),Big Sean,3wAI7MIQtTgwcRmwchPZBc
Big Bidness (& Metro Boomin),Big Sean,42XnD59SFcomCJu55EPhqJ
Pull Up N Wreck (& Metro Boomin),Big Sean,7DuvVy7JfFgXwWlVzyyPys
So Good (& Metro Boomin),Big Sean,0fWBFDRTIuk8ZgNdZqhCer
Savage Time (& Metro Boomin),Big Sean,6Vur2D5ks3pdAZqqmLIeab
Even The Odds (& Metro Boomin),Big Sean,5cHorcEr5z7GC0DjKxiWF1
In Tune (& Metro Boomin),Big Sean,5bq7cr4wjs9LaK7V7onc5F
Reason (& Metro Boomin),Big Sean,4GvhvCrqxhpyMBUzwdDC0T
No Hearts, No Love (& Metro Boomin),Big Sean
Intro,Big Sean,35k5ePiDMMdacA7jIF9RFY
Light,Big Sean,0URaKGzNTtzKRtsJN1RkA9
Bounce Back,Big Sean,0SGkqnVQo9KPytSri1H6cF
No Favors,Big Sean,1MksGqIztTT6M9R1ErKVs8
Jump Out The Window,Big Sean,1jQsKN68yE94tMYml0wHMd
Moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS
Same Time Pt. 1,Big Sean,7yoe9vbbzakNAXwb1UaWLS
Owe Me,Big Sean,1u0MOgWF1bbylVxpJG2ZjB
Halfway Off The Balcony,Big Sean,4atJ40xfasjdM9ZF3p07BV
Voices In My Head/Stick To The Plan,Big Sean,2pzuU8vLaG8W1P31X65ZP9
Sunday Morning Jetpack,Big Sean,5VlstKgCJPHDIMCQO4jHcQ
Inspire Me,Big Sean,7M62jxrvr7UJdo6DchAFf3
Sacrifices,Big Sean,1r0faljjM2b876iNoaDUh5
Bigger Than Me,Big Sean,6zpXc7WJ3TqYWb02B6sKyF
Dark Sky (Skyscrapers),Big Sean,2f1xAoQG7MAi4HTM3gOhW9
Blessings,Big Sean,6mevhNrcHqHgHgisXUNaqw
All Your Fault,Big Sean,3sPM57pMiIJnrB8K0Pds9G
I Don't Fuck With You,Big Sean,4qo0aBXSAj5WaXzpKzcXWj
Play No Games,Big Sean,3QicmLtjeMFqn1n4aoKYTV
Paradise - Extended,Big Sean,5Z0C84Bheh6tWReHCUSwJ0
Win Some, Lose Some,Big Sean
Stay Down,Big Sean,1iseKI8Fyn3IC86O6KceHB
I Know,Big Sean,4bwN8jyxfHmFFStSRy4F7h
Deep,Big Sean,3cNinQUA98lto0dGrUfAOI
One Man Can Change The World,Big Sean,2wyHiXes5gsguT8mwYofbC
Outro,Big Sean,1nUrTsXhkHI9e5BKaEP5Sp
